"[0.2180664986371994, 0.29610639810562134, 1.0817032602972176e-07]","[0.21942463517189026, 0.28340116143226624, 0.0007010928238742054]","[0.22217774391174316, 0.2705008089542389, -0.0010390764800831676]","[0.22678299248218536, 0.26109880208969116, -0.004440079443156719]","[0.23316098749637604, 0.25414881110191345, -0.007331028115004301]","[0.20480976998806, 0.26851212978363037, -0.0001564108970342204]","[0.21675489842891693, 0.25678420066833496, -0.008130796253681183]","[0.23042000830173492, 0.2528683543205261, -0.013808432035148144]","[0.24029965698719025, 0.2518661916255951, -0.01669640652835369]","[0.20426006615161896, 0.2709127366542816, -0.003996527753770351]","[0.2165614664554596, 0.2601909637451172, -0.01071164757013321]","[0.23054230213165283, 0.2579270601272583, -0.014170048758387566]","[0.24038828909397125, 0.25813573598861694, -0.016190672293305397]","[0.2078045904636383, 0.27364668250083923, -0.008379674516618252]","[0.21957173943519592, 0.26368558406829834, -0.013775271363556385]","[0.23281720280647278, 0.261921763420105, -0.013607188127934933]","[0.24195730686187744, 0.262462854385376, -0.012895897962152958]","[0.21412673592567444, 0.2766190469264984, -0.01303282380104065]","[0.22269108891487122, 0.26832765340805054, -0.015861358493566513]","[0.23373092710971832, 0.26569846272468567, -0.014704548753798008]","[0.2423233687877655, 0.265329509973526, -0.013390859588980675]"
"[0.4589294493198395, 0.3488256633281708, -0.7615734338760376, 0.9999381899833679]","[0.4684576988220215, 0.3300211429595947, -0.7404959797859192, 0.9997875690460205]","[0.47901269793510437, 0.32701754570007324, -0.740286648273468, 0.9997543692588806]","[0.4894755780696869, 0.3237442374229431, -0.7404956221580505, 0.9997411966323853]","[0.4395741820335388, 0.3337942063808441, -0.7394505739212036, 0.999830961227417]","[0.42987674474716187, 0.33368703722953796, -0.739521861076355, 0.9998302459716797]","[0.4204641580581665, 0.33353617787361145, -0.7395068407058716, 0.9998635053634644]","[0.5038066506385803, 0.3122595548629761, -0.4778502881526947, 0.9996451735496521]","[0.4048876464366913, 0.3258245885372162, -0.45456188917160034, 0.9998905062675476]","[0.48370441794395447, 0.3555179536342621, -0.6524962782859802, 0.9999432563781738]","[0.4476971924304962, 0.35858240723609924, -0.6510520577430725, 0.9999707937240601]","[0.6084401607513428, 0.3645448386669159, -0.25755566358566284, 0.9999207854270935]","[0.3398757874965668, 0.38304951786994934, -0.3413676917552948, 0.9999510645866394]","[0.8052637577056885, 0.3805693984031677, -0.6024162769317627, 0.9934167861938477]","[0.1531192809343338, 0.4048374593257904, -0.7316520810127258, 0.9973650574684143]","[0.7216388583183289, 0.2742273509502411, -0.9668235182762146, 0.9601241946220398]","[0.2177090048789978, 0.29445844888687134, -1.0299324989318848, 0.9804466366767883]","[0.6919106841087341, 0.24901024997234344, -1.0384985208511353, 0.9179171323776245]","[0.23019292950630188, 0.2650037705898285, -1.0992006063461304, 0.947002112865448]","[0.6678562760353088, 0.24697624146938324, -0.9640241861343384, 0.9078806042671204]","[0.2510676681995392, 0.26090237498283386, -1.0137170553207397, 0.9384193420410156]","[0.6698991656303406, 0.25601333379745483, -0.945248007774353, 0.8899582028388977]","[0.255738228559494, 0.27188366651535034, -1.003200888633728, 0.9255729913711548]","[0.6268072724342346, 0.587570309638977, 0.0686357170343399, 0.9996484518051147]","[0.4938347637653351, 0.5984605550765991, -0.06919293850660324, 0.9997140765190125]","[0.6800438761711121, 0.746176540851593, -0.11037679016590118, 0.9802156686782837]","[0.5764344334602356, 0.7512490749359131, -0.2253277450799942, 0.987697184085846]","[0.5658294558525085, 0.8465160727500916, 0.49710530042648315, 0.9587255716323853]","[0.4615291655063629, 0.8472866415977478, 0.36125320196151733, 0.9744282364845276]","[0.5221512317657471, 0.8501340746879578, 0.5584130883216858, 0.7908816337585449]","[0.4340963065624237, 0.8477668166160583, 0.4234285354614258, 0.8268309235572815]","[0.5682867765426636, 0.9225655198097229, 0.45140567421913147, 0.9450845718383789]","[0.45328137278556824, 0.9269136190414429, 0.3357921242713928, 0.9618732333183289]"
"[0.7434287071228027, 0.285896897315979, -1.0316409060351361e-07]","[0.7175855040550232, 0.2857184112071991, -0.016125330701470375]","[0.6975765228271484, 0.2795678377151489, -0.023212168365716934]","[0.687981903553009, 0.27229395508766174, -0.02788442187011242]","[0.681988000869751, 0.26588284969329834, -0.031147168949246407]","[0.6983162760734558, 0.24875682592391968, -0.01186014898121357]","[0.6667215824127197, 0.24198438227176666, -0.020065372809767723]","[0.6455758810043335, 0.23988258838653564, -0.028301697224378586]","[0.6328481435775757, 0.23856228590011597, -0.03355693072080612]","[0.7006655335426331, 0.24555088579654694, -0.007484111003577709]","[0.6675171256065369, 0.23820778727531433, -0.014016188681125641]","[0.6472737789154053, 0.23697246611118317, -0.018683090806007385]","[0.6332082748413086, 0.23700545728206635, -0.02144531160593033]","[0.7005455493927002, 0.24574019014835358, -0.005058939568698406]","[0.6699647307395935, 0.2383081465959549, -0.011599895544350147]","[0.6502945423126221, 0.23610080778598785, -0.014308217912912369]","[0.6352447867393494, 0.23497530817985535, -0.015023751184344292]","[0.6998639702796936, 0.2485058754682541, -0.0041991909965872765]","[0.6746792793273926, 0.24050387740135193, -0.010232462547719479]","[0.65727299451828, 0.23730513453483582, -0.011804397217929363]","[0.6431444883346558, 0.23540183901786804, -0.011478818953037262]"
"[0.47442626953125, 0.35279253125190735, -0.7192398905754089, 0.9999434947967529]","[0.48231011629104614, 0.3358065187931061, -0.6980771422386169, 0.9998068809509277]","[0.49081340432167053, 0.3333709239959717, -0.6977777481079102, 0.9997755885124207]","[0.49939385056495667, 0.330595999956131, -0.6979860663414001, 0.9997645020484924]","[0.45250779390335083, 0.3386405408382416, -0.702759325504303, 0.9998463988304138]","[0.44107112288475037, 0.33827951550483704, -0.702843427658081, 0.9998452663421631]","[0.430463045835495, 0.3377002775669098, -0.7028751969337463, 0.9998759031295776]","[0.5076701045036316, 0.3166715204715729, -0.4463852345943451, 0.9996764659881592]","[0.4062466323375702, 0.32794418931007385, -0.45554813742637634, 0.9999005794525146]","[0.4966076612472534, 0.3583541810512543, -0.6125234961509705, 0.9999480843544006]","[0.4634609520435333, 0.3608122766017914, -0.6194960474967957, 0.9999734163284302]","[0.609933614730835, 0.36515700817108154, -0.21702790260314941, 0.9999266862869263]","[0.3415330946445465, 0.3834429383277893, -0.33794286847114563, 0.9999542832374573]","[0.8048487901687622, 0.3837718665599823, -0.5220571756362915, 0.9939237236976624]","[0.15455292165279388, 0.40711817145347595, -0.6961516737937927, 0.9976046085357666]","[0.7272120118141174, 0.2896415591239929, -0.8627464175224304, 0.9636633992195129]","[0.2500237822532654, 0.2961638867855072, -0.7524014115333557, 0.9818328619003296]","[0.6975803375244141, 0.2621415853500366, -0.9353806972503662, 0.9241451621055603]","[0.27524039149284363, 0.26470258831977844, -0.800075352191925, 0.9484401345252991]","[0.6714574694633484, 0.25973543524742126, -0.8513641357421875, 0.9146487712860107]","[0.2965470850467682, 0.2610812187194824, -0.7094971537590027, 0.9396820068359375]","[0.6717793345451355, 0.2698839008808136, -0.838494062423706, 0.8976259827613831]","[0.29820680618286133, 0.27317309379577637, -0.7200886607170105, 0.9274299144744873]","[0.6242580413818359, 0.587725818157196, 0.06711938977241516, 0.999671459197998]","[0.4905860722064972, 0.5983776450157166, -0.0677604153752327, 0.9997294545173645]","[0.6652359366416931, 0.7505620718002319, -0.0915154367685318, 0.9811932444572449]","[0.5586628317832947, 0.7540417909622192, -0.17666342854499817, 0.9883993864059448]","[0.564804196357727, 0.846588134765625, 0.5481215119361877, 0.9574737548828125]","[0.45914024114608765, 0.8474628329277039, 0.35473811626434326, 0.9744930267333984]","[0.5222435593605042, 0.8502141237258911, 0.6164100170135498, 0.7899228930473328]","[0.4278683364391327, 0.8492130041122437, 0.4129064977169037, 0.830926775932312]","[0.56929612159729, 0.9227020740509033, 0.5472096800804138, 0.9439998269081116]","[0.4551120102405548, 0.9268704652786255, 0.33686918020248413, 0.9617526531219482]"
"[0.751559853553772, 0.29436200857162476, -9.752577767585535e-08]","[0.7218343615531921, 0.29483330249786377, -0.014049447141587734]","[0.687379002571106, 0.2851867973804474, -0.016641397029161453]","[0.6631891131401062, 0.2752476930618286, -0.01688568666577339]","[0.6446525454521179, 0.2685313820838928, -0.015670327469706535]","[0.6970600485801697, 0.26389187574386597, -0.00724422000348568]","[0.6673566102981567, 0.2570967972278595, -0.012953069061040878]","[0.6474462747573853, 0.2552562952041626, -0.018807003274559975]","[0.6324328780174255, 0.2528912127017975, -0.023251591250300407]","[0.6955172419548035, 0.26319828629493713, -0.0035951684694737196]","[0.6640557050704956, 0.25730252265930176, -0.008232063613831997]","[0.6439077854156494, 0.2553860545158386, -0.012141472660005093]","[0.6293355226516724, 0.2527408003807068, -0.01491842232644558]","[0.6961410045623779, 0.2649799585342407, -0.0019730632193386555]","[0.663615345954895, 0.2605511248111725, -0.008100060746073723]","[0.645702600479126, 0.26006874442100525, -0.009798714891076088]","[0.6328877210617065, 0.25803110003471375, -0.010291052050888538]","[0.7007400989532471, 0.26827067136764526, -0.0018729348666965961]","[0.6738495230674744, 0.26430806517601013, -0.008003465831279755]","[0.658104658126831, 0.2641157805919647, -0.008653082884848118]","[0.6468448042869568, 0.2635091543197632, -0.008081541396677494]"
"[0.49231263995170593, 0.3544231951236725, -0.6722463369369507, 0.9999479651451111]","[0.4979223906993866, 0.33759552240371704, -0.652571439743042, 0.9998242855072021]","[0.5051959753036499, 0.3353461027145386, -0.6522750854492188, 0.9997947812080383]","[0.5123232007026672, 0.33267742395401, -0.6524669528007507, 0.9997854828834534]","[0.4713219702243805, 0.3393349051475525, -0.6593309640884399, 0.9998602271080017]","[0.4589943289756775, 0.33862146735191345, -0.6593161821365356, 0.9998587965965271]","[0.4464910924434662, 0.3377705216407776, -0.6593387126922607, 0.9998869299888611]","[0.5162011981010437, 0.3186386525630951, -0.39466336369514465, 0.9997057914733887]","[0.4107344448566437, 0.32867366075515747, -0.4279111921787262, 0.9999097585678101]","[0.5093896389007568, 0.36002156138420105, -0.5609610080718994, 0.999952495098114]","[0.48053988814353943, 0.36168667674064636, -0.572230339050293, 0.9999758005142212]","[0.6115674376487732, 0.3657833933830261, -0.16640311479568481, 0.9999319911003113]","[0.3459619879722595, 0.381909042596817, -0.3167261481285095, 0.9999567866325378]","[0.8045375347137451, 0.3869951069355011, -0.4780519902706146, 0.9940603375434875]","[0.15105649828910828, 0.4027560353279114, -0.7099838852882385, 0.9977667927742004]","[0.7781521677970886, 0.29556044936180115, -0.8413065671920776, 0.9664362668991089]","[0.27824315428733826, 0.3157115876674652, -0.9297640323638916, 0.9811530709266663]","[0.7544648051261902, 0.2732248902320862, -0.9096359610557556, 0.9283204674720764]","[0.32257509231567383, 0.27966123819351196, -0.9730225205421448, 0.9407964944839478]","[0.7240303754806519, 0.2699320912361145, -0.8339299559593201, 0.9191927909851074]","[0.34773460030555725, 0.29867032170295715, -0.8733665347099304, 0.9303285479545593]","[0.7175179123878479, 0.2789950966835022, -0.819945216178894, 0.9026761651039124]","[0.3418891131877899, 0.31491971015930176, -0.8951906561851501, 0.9186171889305115]","[0.6202957034111023, 0.5884805917739868, 0.0700349509716034, 0.9996921420097351]","[0.4853159785270691, 0.5983093976974487, -0.07071350514888763, 0.9997439384460449]","[0.6543048620223999, 0.7594547867774963, 0.01645972765982151, 0.9809715151786804]","[0.545469343662262, 0.7541273832321167, -0.05667438730597496, 0.9885974526405334]","[0.5643483400344849, 0.8464080691337585, 0.6862125396728516, 0.9544782042503357]","[0.4583728015422821, 0.8477431535720825, 0.4774759113788605, 0.9738888144493103]","[0.5229114890098572, 0.8499827980995178, 0.7570515871047974, 0.7890868186950684]","[0.425672709941864, 0.8509737253189087, 0.5355253219604492, 0.8339129090309143]","[0.5697175860404968, 0.922700822353363, 0.6731825470924377, 0.9420595169067383]","[0.45679569244384766, 0.9268544912338257, 0.43402132391929626, 0.9610244631767273]"
"[0.7768513560295105, 0.2941916882991791, 7.070489083105258e-09]","[0.771967887878418, 0.2744084298610687, 0.006217269692569971]","[0.7452826499938965, 0.2653331160545349, 0.012051689438521862]","[0.7159578204154968, 0.2624967396259308, 0.016859062016010284]","[0.6969138383865356, 0.26292774081230164, 0.021587632596492767]","[0.7292070388793945, 0.26820799708366394, 0.01487549114972353]","[0.6935573816299438, 0.2640271484851837, 0.019415738061070442]","[0.6746686100959778, 0.2629741430282593, 0.020967882126569748]","[0.6624258756637573, 0.26290324330329895, 0.021599970757961273]","[0.7186002135276794, 0.2783551514148712, 0.013422273099422455]","[0.6840029954910278, 0.2727524936199188, 0.018579741939902306]","[0.6673360466957092, 0.270425409078598, 0.018476247787475586]","[0.6570027470588684, 0.2681690454483032, 0.01741023175418377]","[0.7109723687171936, 0.2884008288383484, 0.011976884678006172]","[0.679817795753479, 0.2823871672153473, 0.016402006149291992]","[0.6637058854103088, 0.2796614468097687, 0.01646505482494831]","[0.6536532044410706, 0.2770817279815674, 0.015466311946511269]","[0.707093358039856, 0.2979910671710968, 0.011177398264408112]","[0.6808542013168335, 0.29219478368759155, 0.015633895993232727]","[0.6673556566238403, 0.2888074815273285, 0.018144214525818825]","[0.6575874090194702, 0.285718709230423, 0.019403237849473953]"
"[0.4984343945980072, 0.35177159309387207, -0.8055788278579712, 0.9999520778656006]","[0.5037486553192139, 0.3345487117767334, -0.7801904678344727, 0.9998405575752258]","[0.5108305811882019, 0.33216583728790283, -0.7799654006958008, 0.9998135566711426]","[0.5181006193161011, 0.3292807936668396, -0.7802155017852783, 0.9998054504394531]","[0.4808633625507355, 0.3357447385787964, -0.7940798401832581, 0.999872624874115]","[0.470317542552948, 0.33457425236701965, -0.7939690351486206, 0.9998706579208374]","[0.4589552581310272, 0.3333497643470764, -0.7939186692237854, 0.9998959302902222]","[0.5248950719833374, 0.3169177174568176, -0.46539032459259033, 0.9997338056564331]","[0.4242829382419586, 0.3254595696926117, -0.5489109754562378, 0.9999176859855652]","[0.5137068033218384, 0.35751327872276306, -0.673632800579071, 0.9999567866325378]","[0.4879222512245178, 0.3588449954986572, -0.6966584920883179, 0.9999778866767883]","[0.6129624843597412, 0.36623308062553406, -0.2112036645412445, 0.9999375343322754]","[0.35102635622024536, 0.37650054693222046, -0.42568591237068176, 0.9999562501907349]","[0.8057402968406677, 0.3841067850589752, -0.6513884663581848, 0.9942447543144226]","[0.15151254832744598, 0.3840921223163605, -0.8611698746681213, 0.997657060623169]","[0.8586266040802002, 0.31195443868637085, -1.1765753030776978, 0.9692647457122803]","[0.2815713584423065, 0.3584478199481964, -1.2099976539611816, 0.9733016490936279]","[0.8609463572502136, 0.29334497451782227, -1.2683231830596924, 0.933565080165863]","[0.3138318359851837, 0.36765339970588684, -1.2700419425964355, 0.9181709289550781]","[0.8320080637931824, 0.28253284096717834, -1.2141660451889038, 0.9251916408538818]","[0.3535519540309906, 0.3608613908290863, -1.2143634557724, 0.9065641164779663]","[0.8263519406318665, 0.28758084774017334, -1.1674319505691528, 0.9097408056259155]","[0.3372437059879303, 0.3622032105922699, -1.193359613418579, 0.8960694074630737]","[0.611126184463501, 0.5884457230567932, 0.07388860732316971, 0.999714732170105]","[0.4728897213935852, 0.5979979634284973, -0.07454218715429306, 0.9997572898864746]","[0.6390045285224915, 0.7628443837165833, 0.1013893187046051, 0.979388415813446]","[0.5225275158882141, 0.7537432312965393, -0.019438138231635094, 0.9884280562400818]","[0.564263641834259, 0.8461139798164368, 0.9028012752532959, 0.9471243023872375]","[0.4571121037006378, 0.8484535813331604, 0.6204789876937866, 0.9707251191139221]","[0.5251800417900085, 0.8499771952629089, 0.9847915172576904, 0.7803879976272583]","[0.42597663402557373, 0.8535051941871643, 0.6862277984619141, 0.8254384398460388]","[0.5708389282226562, 0.9224646091461182, 0.8696660399436951, 0.9365984797477722]","[0.46033138036727905, 0.9268035292625427, 0.5414712429046631, 0.957711398601532]"
"[0.9063419699668884, 0.312863290309906, -5.775211775471689e-08]","[0.8711637258529663, 0.328152596950531, -0.014960426837205887]","[0.8375170230865479, 0.3377245366573334, -0.026161743327975273]","[0.8118160367012024, 0.3439103364944458, -0.036445457488298416]","[0.7901712656021118, 0.3455564081668854, -0.04620004817843437]","[0.8154978156089783, 0.30236679315567017, -0.012362957000732422]","[0.7819871306419373, 0.2970198690891266, -0.018502403050661087]","[0.7785131335258484, 0.29898175597190857, -0.025296932086348534]","[0.7828853130340576, 0.301181435585022, -0.029649978503584862]","[0.831937849521637, 0.29100850224494934, -0.009734866209328175]","[0.7974132895469666, 0.28303343057632446, -0.010021314024925232]","[0.7904888987541199, 0.2858589291572571, -0.013425830751657486]","[0.7912682890892029, 0.2889854311943054, -0.01740013249218464]","[0.8510196208953857, 0.2847106456756592, -0.008619298227131367]","[0.8226621150970459, 0.27764177322387695, -0.007323232479393482]","[0.8128818869590759, 0.2787814438343048, -0.007225410547107458]","[0.8103293180465698, 0.2805214822292328, -0.008992775343358517]","[0.871433675289154, 0.2817367911338806, -0.009144699200987816]","[0.848036527633667, 0.27586305141448975, -0.007680101785808802]","[0.836972177028656, 0.2756561040878296, -0.004237090237438679]","[0.8317122459411621, 0.27673426270484924, -0.002307693473994732]"
"[0.5117908120155334, 0.34525901079177856, -0.7813069820404053, 0.9999501705169678]","[0.5188167691230774, 0.3261260986328125, -0.759320080280304, 0.9998345375061035]","[0.5276098251342773, 0.323123961687088, -0.7591230273246765, 0.9998062252998352]","[0.5365167260169983, 0.31986919045448303, -0.7593584656715393, 0.9997984170913696]","[0.4937339723110199, 0.32788020372390747, -0.7697456479072571, 0.9998655915260315]","[0.48364174365997314, 0.32655617594718933, -0.7697328329086304, 0.999862790107727]","[0.4726075828075409, 0.3250075578689575, -0.7697083353996277, 0.9998789429664612]","[0.5435599088668823, 0.311758428812027, -0.45635202527046204, 0.9997386336326599]","[0.443389892578125, 0.3184524178504944, -0.533714234828949, 0.9999025464057922]","[0.5251434445381165, 0.3516741693019867, -0.6617916226387024, 0.9999514818191528]","[0.5000903010368347, 0.3532097041606903, -0.676080048084259, 0.9999707937240601]","[0.6239935755729675, 0.36666008830070496, -0.1916736513376236, 0.9999364614486694]","[0.3671472668647766, 0.3684852123260498, -0.42980337142944336, 0.9999371767044067]","[0.8103644847869873, 0.37987402081489563, -0.21587227284908295, 0.9938965439796448]","[0.1771535873413086, 0.3589317500591278, -0.8936398029327393, 0.9970453381538391]","[0.9601985216140747, 0.3298909664154053, -0.3597256541252136, 0.9716501235961914]","[0.157950296998024, 0.4016195833683014, -1.4314998388290405, 0.9692051410675049]","[1.0161588191986084, 0.3246903717517853, -0.3590366244316101, 0.937983512878418]","[0.12142986804246902, 0.4311482906341553, -1.5082314014434814, 0.9106425642967224]","[1.0097335577011108, 0.31209465861320496, -0.41275766491889954, 0.9306851625442505]","[0.15270476043224335, 0.43232592940330505, -1.4943556785583496, 0.9007836580276489]","[0.9794874787330627, 0.3134702742099762, -0.3861362040042877, 0.9167266488075256]","[0.1757630854845047, 0.42532873153686523, -1.441612958908081, 0.8913687467575073]","[0.5953422784805298, 0.5883373022079468, 0.0777743011713028, 0.9997126460075378]","[0.4597805142402649, 0.596263587474823, -0.07842399924993515, 0.9997270703315735]","[0.6064550280570984, 0.7605702877044678, 0.11498452723026276, 0.9787251353263855]","[0.49191930890083313, 0.7520522475242615, 0.03656680881977081, 0.9877944588661194]","[0.5580447316169739, 0.8461063504219055, 0.8887823224067688, 0.9424013495445251]","[0.45191556215286255, 0.8491222262382507, 0.6318046450614929, 0.9702221155166626]","[0.5252124667167664, 0.8503971695899963, 0.9641631245613098, 0.7750589847564697]","[0.427780419588089, 0.8558695912361145, 0.6901262402534485, 0.8227984309196472]","[0.5708122253417969, 0.9225299954414368, 0.8229983448982239, 0.9329298138618469]","[0.46150022745132446, 0.9268079996109009, 0.4978172183036804, 0.9576858878135681]"
"[0.14216433465480804, 0.40479031205177307, 3.0796644523434225e-07]","[0.09999697655439377, 0.411506712436676, -0.010455708019435406]","[0.06792327761650085, 0.4286280870437622, -0.01576981507241726]","[0.0547402985394001, 0.44498032331466675, -0.01985098049044609]","[0.0490012988448143, 0.45827481150627136, -0.024161197245121002]","[0.08536335080862045, 0.4498511552810669, -0.014602999202907085]","[0.06447619199752808, 0.46584147214889526, -0.02602471597492695]","[0.04611910134553909, 0.47192084789276123, -0.034951142966747284]","[0.03028467297554016, 0.4730405807495117, -0.03996836394071579]","[0.11409562081098557, 0.45510756969451904, -0.013196800835430622]","[0.09589862823486328, 0.47147136926651, -0.02085103467106819]","[0.07864047586917877, 0.4746774733066559, -0.025581447407603264]","[0.06492762267589569, 0.47392538189888, -0.029022933915257454]","[0.14099164307117462, 0.45653194189071655, -0.012576604261994362]","[0.12314872443675995, 0.4730303883552551, -0.018738962709903717]","[0.1072198748588562, 0.47548821568489075, -0.01764894649386406]","[0.09497667849063873, 0.47406134009361267, -0.016743602231144905]","[0.16434910893440247, 0.4548282027244568, -0.012863953597843647]","[0.14867711067199707, 0.47004207968711853, -0.017116518691182137]","[0.1339932531118393, 0.47341278195381165, -0.014259937219321728]","[0.12346719950437546, 0.4735291004180908, -0.011215816251933575]"
"[0.5251996517181396, 0.3422943651676178, -1.4028962850570679, 0.9999526143074036]","[0.5351718068122864, 0.3225080668926239, -1.3883029222488403, 0.9998409748077393]","[0.5452291965484619, 0.319549560546875, -1.3881380558013916, 0.9998140931129456]","[0.5550224184989929, 0.31639233231544495, -1.3884638547897339, 0.9998071193695068]","[0.507561445236206, 0.32410866022109985, -1.3957914113998413, 0.9998693466186523]","[0.49721404910087585, 0.3226860761642456, -1.396060824394226, 0.9998656511306763]","[0.48614972829818726, 0.32098427414894104, -1.3960753679275513, 0.9998781681060791]","[0.5626165270805359, 0.3095662593841553, -1.0661568641662598, 0.9997543096542358]","[0.46046265959739685, 0.3147077262401581, -1.1126552820205688, 0.9998961091041565]","[0.5376928448677063, 0.35024359822273254, -1.263944149017334, 0.9999467730522156]","[0.5111526250839233, 0.35096415877342224, -1.2773594856262207, 0.999965488910675]","[0.6423612833023071, 0.36694788932800293, -0.7829503417015076, 0.9999354481697083]","[0.3700764775276184, 0.36106106638908386, -0.8437744379043579, 0.9999173879623413]","[0.8328770995140076, 0.37751492857933044, -0.7953604459762573, 0.9942655563354492]","[0.1731361448764801, 0.3588752746582031, -1.1027815341949463, 0.9961869120597839]","[1.0363409519195557, 0.35168272256851196, -0.9801495671272278, 0.9731323719024658]","[0.036372050642967224, 0.42697227001190186, -1.5608752965927124, 0.9555597305297852]","[1.1076918840408325, 0.35032570362091064, -1.0216994285583496, 0.9389360547065735]","[-0.0059964293614029884, 0.44692903757095337, -1.6367509365081787, 0.8864196538925171]","[1.1340432167053223, 0.34716349840164185, -1.1387979984283447, 0.9333612322807312]","[0.012207885272800922, 0.4525222182273865, -1.7080028057098389, 0.8807315230369568]","[1.1101754903793335, 0.3525676131248474, -1.0390799045562744, 0.9214885234832764]","[0.03737533092498779, 0.4476398527622223, -1.6060826778411865, 0.876000165939331]","[0.5816785097122192, 0.586756706237793, 0.03346707299351692, 0.9995525479316711]","[0.44410401582717896, 0.5903416275978088, -0.0341062918305397, 0.9995492696762085]","[0.5687791705131531, 0.7449091672897339, 0.25759780406951904, 0.977680504322052]","[0.45178571343421936, 0.7378404140472412, 0.2719137966632843, 0.9869137406349182]","[0.5559757947921753, 0.8462540507316589, 0.9747479557991028, 0.9423434138298035]","[0.44897469878196716, 0.8502058386802673, 0.9058864116668701, 0.9702975153923035]","[0.5275304317474365, 0.855461597442627, 1.033753514289856, 0.776326060295105]","[0.43693652749061584, 0.8608665466308594, 0.9571853280067444, 0.8191805481910706]","[0.5710769891738892, 0.9226536750793457, 0.7518733143806458, 0.9340053796768188]","[0.46135836839675903, 0.927237868309021, 0.6491101980209351, 0.958390474319458]"
"[0.5376918315887451, 0.34002718329429626, -1.6488778591156006, 0.9999533295631409]","[0.5525030493736267, 0.3210107386112213, -1.631733775138855, 0.9998378753662109]","[0.5636151432991028, 0.3185856342315674, -1.6316932439804077, 0.9998121857643127]","[0.5742027759552002, 0.3158889710903168, -1.6321470737457275, 0.999805748462677]","[0.5215347409248352, 0.32153141498565674, -1.6396576166152954, 0.9998572468757629]","[0.5104424357414246, 0.3198389708995819, -1.6399394273757935, 0.9998487234115601]","[0.49881377816200256, 0.31780239939689636, -1.639949083328247, 0.9998531341552734]","[0.5848109722137451, 0.309379905462265, -1.2845057249069214, 0.9997568726539612]","[0.4744981527328491, 0.31057676672935486, -1.3234004974365234, 0.9998536109924316]","[0.5499862432479858, 0.3494440019130707, -1.4985274076461792, 0.9999339580535889]","[0.5205634236335754, 0.3490923345088959, -1.5099666118621826, 0.9999414086341858]","[0.6625592112541199, 0.3669925928115845, -0.9453655481338501, 0.9999359846115112]","[0.3732033669948578, 0.3557223975658417, -0.998308539390564, 0.9998813271522522]","[0.8677014112472534, 0.37765201926231384, -0.999783456325531, 0.9946116209030151]","[0.16964145004749298, 0.36133474111557007, -1.0072320699691772, 0.9952979683876038]","[1.0677059888839722, 0.36874428391456604, -1.2956708669662476, 0.973090648651123]","[-0.031336624175310135, 0.4038650095462799, -1.3470572233200073, 0.9375531077384949]","[1.1960023641586304, 0.3728884160518646, -1.353029727935791, 0.9353097677230835]","[-0.09877367317676544, 0.4107753038406372, -1.5234012603759766, 0.8525115251541138]","[1.202463984489441, 0.370771586894989, -1.4631752967834473, 0.9324444532394409]","[-0.11395508795976639, 0.40958237648010254, -1.3264811038970947, 0.8510531783103943]","[1.1783602237701416, 0.3763466477394104, -1.354136347770691, 0.9236763119697571]","[-0.09377160668373108, 0.4120642840862274, -1.2616647481918335, 0.853127658367157]","[0.5685272812843323, 0.5866304636001587, 0.010007216595113277, 0.9994638562202454]","[0.42343685030937195, 0.5857421159744263, -0.010532810352742672, 0.9994412660598755]","[0.550771176815033, 0.7419302463531494, 0.4010961949825287, 0.9750831127166748]","[0.42118093371391296, 0.7294793725013733, 0.3506230115890503, 0.9867076873779297]","[0.5528135895729065, 0.8457781076431274, 1.3715388774871826, 0.9424964189529419]","[0.4452780485153198, 0.8506485819816589, 1.1334049701690674, 0.9714624285697937]","[0.529913067817688, 0.8551217317581177, 1.4560356140136719, 0.7766956686973572]","[0.4432419240474701, 0.8614066243171692, 1.1993149518966675, 0.8228854537010193]","[0.5722768306732178, 0.9226301908493042, 1.138442873954773, 0.9353309869766235]","[0.4551681578159332, 0.927849531173706, 0.8545766472816467, 0.9605122208595276]"
